gene	WT_UN120_r1	WT_UN120_r2	WT_UN120_r3	WT_EM30_r1	WT_EM30_r2	WT_EM30_r3	WT_EM120_r1	WT_EM120_r2	WT_EM120_r3	EDF1_ko_UN120_r1	EDF1_ko_UN120_r2	EDF1_ko_UN120_r3	EDF1_ko_EM30_r1	EDF1_ko_EM30_r2	EDF1_ko_EM30_r3	EDF1_ko_EM120_r1	EDF1_ko_EM120_r2	EDF1_ko_EM120_r3
ENSG00000142655|PEX14	250.0	452.0	366.0	474.0	208.0	270.0	392.0	281.0	333.0000000000001	184.0	205.0	183.0	276.0	319.0	366.0	389.0	574.0000000000001	424.0
ENSG00000130940|CASZ1	234.0	380.0	318.0	446.001	216.0	278.0	362.0	354.0	367.0	165.0	189.0	174.0	187.00000000000006	241.99999999999997	256.0	281.0	416.001	288.0
ENSG00000175262|C1orf127	0.0	5.0	4.0	8.0	1.0	5.0	4.0	1.0	2.0	7.0	5.0	4.0	0.0	1.0	2.0	2.0	8.0	5.0
ENSG00000120948|TARDBP	4791.215999999999	8927.519000000002	8198.766	10676.698999999997	4600.186	4161.246	6082.138	6485.180000000001	6403.378	5922.715	5147.487999999999	5868.906	7145.909	7023.215999999999	8469.365	9273.111	13733.17	10424.722
ENSG00000277726|AL109811.3	115.786	203.485	208.23600000000002	169.30000000000004	170.815	181.753	133.86100000000002	142.82299999999998	93.622	119.285	174.51299999999995	152.094	161.093	143.78199999999998	153.63500000000002	258.887	351.828	238.279
ENSG00000009724|MASP2	7.0	8.0	7.0	11.0	3.0	8.0	3.0	8.0	5.0	1.0	2.0	2.0	2.0	5.0	2.0	1.0	11.0	2.0
ENSG00000116649|SRM	2488.001	4624.000000000001	3981.999	4543.000000000001	1848.0000000000002	2016.0010000000002	3215.9999999999995	2634.0000000000005	2565.001	1618.999	1719.0000000000002	1885.9989999999998	2427.9999999999995	2884.0009999999997	3197.9990000000007	3232.0	4659.0	3108.0000000000005
ENSG00000171824|EXOSC10	2181.000000000001	4024.0	3609.000000000001	4558.999	1615.0010000000004	1475.0	3349.0	3057.0	3063.9999999999995	1997.0	1775.0000000000005	2301.0000000000005	3230.0	3097.999	3582.0000000000005	3973.999	5583.999	4514.000000000002
ENSG00000198793|MTOR	2938.0	5128.999000000001	4580.999000000001	5892.0	2411.0009999999997	2245.9990000000003	4971.001	4603.001000000002	4352.0	2776.0	2156.0	2784.0	3712.0	4256.999	4424.0	5727.000000000001	7491.000000000001	5174.999999999999
ENSG00000171819|ANGPTL7	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
ENSG00000120942|UBIAD1	400.99899999999997	755.0	644.029	825.0519999999999	291.0	304.0	671.0120000000001	654.0	661.99	387.0009999999999	309.99999999999994	392.00100000000003	492.0	539.039	656.043	707.0	1063.001	752.009
ENSG00000204624|DISP3	14.0	33.0	28.0	49.0	22.0	24.0	46.0	36.0	48.0	51.0	26.0	40.0	57.0	52.0	68.0	122.0	121.0	83.0
ENSG00000116661|FBXO2	5.0	13.0	15.0	18.0	7.0	21.0	20.000999999999998	12.0	13.0	8.0	15.0	14.0	12.0	13.0	13.0	4.0	12.0	8.0
ENSG00000132879|FBXO44	125.0	166.00099999999998	164.001	189.0	152.001	181.99999999999997	164.0	176.999	155.999	211.001	217.0	157.0	191.99999999999997	238.0	231.0	369.99899999999997	338.0	212.0
ENSG00000116663|FBXO6	15.484000000000002	22.147000000000006	21.309	22.029	9.052	9.002	20.003	11.581	15.861	12.999	18.699	15.0	21.215	13.0	20.03	20.003	28.026000000000003	28.376
ENSG00000116670|MAD2L2	604.999	991.9999999999999	928.999	1046.001	651.9979999999999	652.001	762.9990000000001	788.0	760.999	515.0	640.001	577.0	730.0010000000002	827.999	898.9999999999998	1022.0	1111.0	847.001
ENSG00000162490|DRAXIN	10.0	26.0	26.0	33.997	19.0	21.0	36.0	22.0	13.0	25.0	39.0	29.0	30.542	34.0	26.0	49.0	60.0	37.0
ENSG00000177674|AGTRAP	119.0	235.999	215.0	225.99999999999997	133.999	154.99900000000002	170.00000000000003	143.0	170.001	116.0	135.001	112.0	188.00099999999998	193.00000000000003	225.0	260.0	285.0	175.99899999999997
ENSG00000215910|C1orf167	8.0	15.999999999999998	7.0	8.999999999999998	20.0	21.0	9.0	8.0	4.0	7.0	9.0	12.0	1.0	13.0	4.0	11.0	8.0	1.0
ENSG00000177000|MTHFR	227.01	435.03599999999994	370.99999999999994	469.999	284.999	287.0	420.0	384.009	361.99899999999997	238.999	239.00000000000003	268.0	273.0009999999999	339.999	363.999	477.00000000000006	598.9989999999999	383.0
ENSG00000011021|CLCN6	173.0	309.0	299.0	460.00100000000003	168.0	193.001	426.0	398.99999999999994	343.00000000000006	201.0	188.00100000000003	162.0	290.0	332.999	341.0	560.0	686.0	501.0
ENSG00000175206|NPPA	0.0	0.0	2.0	0.0	2.0	1.0	0.0	1.0	3.0	4.0	3.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0
ENSG00000120937|NPPB	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000116685|KIAA2013	592.0	1031.0	1032.0	1098.0	551.0	643.999	940.0000000000002	836.0	838.0010000000001	545.0	570.0	625.999	813.0	808.001	942.9999999999998	1096.0	1322.0	899.0000000000002
ENSG00000083444|PLOD1	999.0000000000002	1828.0	1582.0	1902.0	857.9999999999999	992.9999999999998	1330.0	1300.9999999999998	1132.0	909.0	951.0	896.0000000000002	1242.0	1350.0	1471.0	1692.0	2139.0	1547.0
ENSG00000116688|MFN2	2607.999	4782.999	4215.0	5414.000000000001	3220.0	3429.0009999999997	3906.0	3924.0	3835.0000000000005	2770.999	2905.0	2675.0	3253.0	3882.0000000000005	3921.0	4768.0	5595.0	4081.0
ENSG00000116691|MIIP	211.0	367.0	334.0	439.0	243.0	346.0	288.0	296.0	265.0	185.0	226.0	209.0	188.0	206.0	240.0	380.0	536.0	382.0
ENSG00000120949|TNFRSF8	6.0	10.0	12.0	26.0	12.0	19.0	18.0	13.0	8.0	14.0	18.0	6.0	5.0	2.0	9.0	12.0	12.0	8.0
ENSG00000028137|TNFRSF1B	3.0	14.0	6.0	12.0	8.0	9.0	5.0	3.0	3.903	8.0	6.001	7.0	4.0	4.0	5.0	2.0	8.0	4.0
ENSG00000048707|VPS13D	1491.0	2677.9999999999995	2353.9990000000007	3134.9990000000003	1280.0000000000002	1046.0	2677.0	2594.0	2690.0	1549.9999999999998	1261.9999999999998	1410.0009999999997	1728.001	2014.0	2202.0000000000005	2835.999	4062.0009999999997	2678.0009999999997
ENSG00000162496|DHRS3	248.00000000000003	386.00100000000003	313.0	445.0	229.0	289.0	277.0	310.00000000000006	272.0	197.00000000000003	202.0	185.0	206.0	229.0	255.0	311.0	380.0	306.0
ENSG00000204518|AADACL4	0.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	1.0	3.0	0.0	1.0	0.0
ENSG00000188984|AADACL3	2.0	3.0	2.0	1.0	2.0	1.0	1.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0
ENSG00000157330|C1orf158	0.0	2.0	1.016	6.485	1.0	8.0	1.194	1.0	1.0	0.0	1.0	3.0	0.0	1.005	2.989	2.0	6.0	7.0
ENSG00000116726|PRAMEF12	0.0	0.0	0.0	3.0	1.0	5.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0
ENSG00000116721|PRAMEF1	0.0	1.991	3.0	1.4069999999999998	3.0010000000000003	1.0	4.0	2.0	2.0	2.0	0.0	2.002	3.0	0.0	1.0	0.0	4.0	2.0
ENSG00000239810|PRAMEF11	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179172|HNRNPCL1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000120952|PRAMEF2	0.0	1.001	0.0	1.5930000000000002	1.999	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000243073|PRAMEF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	1.995	0.0
ENSG00000187545|PRAMEF10	2.0	2.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	1.982	0.0	0.0	0.0
ENSG00000204510|PRAMEF7	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	5.0	2.0	0.0	1.0	0.0	1.0	0.0
ENSG00000232423|PRAMEF6	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.494	0.0	0.0	0.0
ENSG00000274764|PRAMEF27	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.9360000000000004	0.0	1.0	0.0	1.5019999999999998	0.0	2.0	0.0
ENSG00000277058|HNRNPCL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229571|PRAMEF25	0.0	2.0	4.0	1.469	0.0	1.278	0.0	1.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275774|HNRNPCL2	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0
ENSG00000280267|PRAMEF26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179412|HNRNPCL4	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000204505|PRAMEF9	0.0	0.0	0.0	2.0	0.0	2.722	2.0	0.0	0.0	0.0	6.064	2.0	0.0	2.0	1.4980000000000002	0.0	0.0	0.0
ENSG00000279169|PRAMEF13	0.0	3.007	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	4.0	3.002	0.0	0.0	1.0	2.0	0.0	0.0
ENSG00000279804|PRAMEF18	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSG00000270601|PRAMEF5	0.0	5.0	0.0	1.531	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.506	1.0	0.0	0.0
ENSG00000182330|PRAMEF8	0.0	0.0	0.0	1.0	3.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000237700|PRAMEF33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	2.018	2.0	0.0	0.0
ENSG00000204501|PRAMEF15	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	2.005	1.0
ENSG00000204481|PRAMEF14	1.0	2.0	3.0	0.0	0.0	2.0	2.0	0.0	2.0	2.0	2.0	3.996	0.0	1.0	0.0	2.0	1.0	1.0
ENSG00000204480|PRAMEF19	1.0	6.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
ENSG00000204479|PRAMEF17	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0
ENSG00000204478|PRAMEF20	0.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000162494|LRRC38	2.0	6.0	0.0	5.0	0.0	3.0	3.0	1.0	3.0	1.0	4.0	3.0	0.0	1.0	1.0	1.0	5.0	1.0
ENSG00000162493|PDPN	289.0	525.9989999999999	457.00100000000003	485.00000000000006	271.001	246.001	397.0	469.0	463.99999999999994	300.999	206.0	326.998	437.00100000000003	485.001	450.00000000000006	452.0010000000001	601.0010000000001	470.0
ENSG00000116731|PRDM2	1127.999	2028.9989999999996	1844.9999999999998	2427.999	1075.0010000000002	939.9989999999999	2218.0	2227.001	2290.0009999999997	1049.0	979.0	1045.0	1290.0009999999997	1226.0	1525.999	2162.9990000000003	3292.001	2413.9990000000003
ENSG00000189337|KAZN	342.0	562.999	533.0	685.0	302.99899999999997	354.999	465.999	480.9990000000001	450.00100000000003	272.99899999999997	282.0	265.0	345.0	423.0000000000001	475.999	642.0	730.999	489.0
ENSG00000171729|TMEM51	58.0	100.0	99.999	141.00099999999998	100.0	106.99999999999999	109.0	112.0	102.999	57.0	76.0	55.0	65.0	87.0	90.0	128.0	151.0	137.0
ENSG00000142621|FHAD1	50.0	65.00000000000001	61.0	78.0	36.0	41.0	52.998999999999995	54.001000000000005	42.998999999999995	14.001000000000001	26.000999999999998	24.0	24.999999999999996	17.0	30.0	34.0	55.0	37.0
ENSG00000142634|EFHD2	362.0	670.0	640.0	644.0	424.0	511.0	466.0	519.0	527.0	320.0	398.0	335.0	349.0	446.0	501.0	538.0	659.0	511.0
ENSG00000162438|CTRC	4.0	4.0	5.007	8.0	4.0	8.0	3.0	2.989	1.0	3.0	7.0	3.0	2.021	1.0	2.0	0.0	7.0	3.489
ENSG00000142615|CELA2A	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215704|CELA2B	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSG00000132906|CASP9	93.99900000000001	139.0	151.99899999999997	204.99900000000002	148.00100000000003	139.0	169.00000000000003	159.99899999999997	164.999	99.0	119.99899999999998	97.99999999999999	148.00000000000003	143.001	167.0	240.00000000000003	213.00099999999998	181.999
ENSG00000116138|DNAJC16	304.0	610.0	493.0009999999999	700.999	240.99900000000002	197.0	708.001	621.001	749.999	236.0	232.0	311.001	464.999	420.0	498.0010000000001	643.001	1000.0	701.0
ENSG00000116771|AGMAT	3.292	5.0	3.913	4.009	2.0	3.911	2.002	3.0	2.0	1.0	1.0	1.0	3.0	3.0	5.0	0.0	3.0	7.9220000000000015
ENSG00000197312|DDI2	1337.371	2542.797	2165.227	3098.120000000001	1143.5289999999998	1025.035	2736.8930000000005	2765.998	3041.8	1369.284	1080.8719999999998	1306.865	1411.594	1512.012	1810.6609999999998	2655.505	4106.134	2686.518
ENSG00000215695|RSC1A1	161.629	405.204	317.773	501.88	101.472	87.965	379.105	246.885	398.1	101.717	79.128	112.306	287.405	196.988	258.467	307.31	662.416	516.085
ENSG00000116786|PLEKHM2	1047.0	1862.0	1763.0	2072.9999999999995	1189.0	1438.0	1535.9990000000003	1666.999	1416.0	1035.9989999999998	1154.9999999999998	977.001	1123.0000000000002	1244.0	1463.9999999999998	2129.0	2308.001	1633.0000000000002
ENSG00000162461|SLC25A34	4.0	17.0	18.0	13.0	7.0	8.0	8.0	3.0	9.0	6.0	5.0	5.0	5.0	12.0	11.0	2.0	12.0	6.0
ENSG00000162460|TMEM82	2.0	4.0	3.0	3.0	1.0	5.0	3.0	5.0	5.0	3.0	1.0	4.0	1.0	1.0	1.0	0.0	5.0	1.0
ENSG00000162458|FBLIM1	75.50300000000001	161.106	164.94599999999997	193.238	123.118	109.831	134.23600000000005	156.84499999999997	112.89899999999999	131.526	129.05700000000002	100.702	90.7	120.39500000000001	131.471	195.97299999999998	248.026	181.256
ENSG00000233954|UQCRHL	7.903	6.035	9.053	9.044	3.024	4.048	13.248	19.217	12.137	4.03	7.086	7.063	8.093	6.125	6.072	6.053	13.052	9.88
ENSG00000065526|SPEN	15622.001	25147.999999999996	22100.0	31346.999	12166.000999999998	12156.0	31014.000000000004	30445.0	28491.0	14106.0	13495.0	12313.000999999998	13678.0	15991.0	18938.0	33810.99900000001	45090.0	31635.001
ENSG00000116809|ZBTB17	274.99899999999997	460.0	426.0	629.0	328.0	402.0	473.00100000000003	445.0	354.00000000000006	208.0	286.999	238.0	321.0	304.0	423.0	646.0	818.0	599.0
ENSG00000183888|SRARP	5.0	6.0	2.0	7.0	4.0	3.0	6.0	4.0	3.0	4.0	9.0	7.0	2.0	3.0	2.0	5.0	4.0	1.0
ENSG00000173641|HSPB7	9.0	15.0	9.0	30.999999999999996	22.0	21.0	23.0	14.0	14.0	12.0	23.0	17.0	12.000000000000002	13.999000000000002	12.0	12.000000000000002	14.000000000000002	8.0
ENSG00000186510|CLCNKA	1.0	1.0	2.0	6.0	2.0	2.0	2.0	1.0	2.0	7.0	2.0	4.0	1.0	1.0	0.0	2.9960000000000004	0.0	2.0
ENSG00000184908|CLCNKB	6.0	9.0	6.0	8.0	20.0	9.0	5.0	9.999999999999996	10.001	3.0	14.0	8.0	1.0	5.0	5.0	4.004	9.0	6.0
ENSG00000185519|FAM131C	26.0	28.0	28.0	37.0	20.0	29.0	17.0	19.0	22.0	14.0	25.0	19.0	13.0	13.0	14.0	22.0	36.0	22.0
ENSG00000142627|EPHA2	470.0	790.0	721.0	995.0	583.0	576.0	818.0	829.0	681.0	293.0	356.0	298.0	425.0	485.0	553.0	707.0	803.0	544.0
ENSG00000142632|ARHGEF19	11.0	11.0	29.0	32.0	17.0	17.0	34.0	27.0	19.0	14.0	16.0	14.0	11.0	18.0	18.0	15.0	25.0	16.0
ENSG00000132881|CPLANE2	55.0	98.0	81.0	114.0	76.99999999999997	92.0	85.0	98.0	100.0	86.0	95.0	67.0	81.0	87.0	90.0	178.0	198.0	116.0
ENSG00000037637|FBXO42	302.0	595.0	520.0	711.0	345.0	323.0	733.0	695.0	703.0	379.0	276.0	323.0	544.0	610.0	590.0	837.9999999999999	1104.0	740.0
ENSG00000055070|SZRD1	1520.0	2233.0	2003.0	2454.999	1593.0	2080.0	1477.0000000000005	1508.0000000000002	1371.0	1333.0	1690.0	1171.0	1268.001	1360.001	1640.0010000000002	1920.0	2401.9990000000003	1864.0
ENSG00000187144|SPATA21	3.0	0.0	1.0	2.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0
ENSG00000157191|NECAP2	414.0	698.999	704.0	919.0	929.999	1135.0	834.0	951.0	764.0	564.999	796.0	517.001	709.0	768.0	879.0010000000001	1424.0	1207.999	898.9990000000003
ENSG00000219481|NBPF1	1880.079	3260.9670000000006	2962.937	3817.3599999999997	2179.092	2104.28	3068.754	3106.6420000000003	3008.935	1922.8550000000005	1899.6760000000002	1708.757	1929.131	2219.005	2518.7290000000003	3532.2969999999996	4386.2429999999995	3208.9190000000003
ENSG00000058453|CROCC	664.0	1094.0	1058.0	1403.0	1113.0	1438.0010000000002	1158.9999999999998	1325.0	997.001	768.0	903.0	597.0	724.0000000000001	880.999	957.0	1700.999	1652.0	1051.9999999999998
ENSG00000117122|MFAP2	36.0	79.0	64.0	82.0	50.0	50.0	65.0	42.0	47.0	17.0	24.0	15.0	21.0	22.0	26.999999999999993	24.0	38.0	21.0
ENSG00000159363|ATP13A2	621.9999999999999	1094.0009999999997	1005.0010000000001	1049.999	557.0009999999999	647.9990000000001	590.0000000000001	574.0000000000001	502.99899999999997	577.9989999999999	542.0000000000001	501.998	686.999	816.0	834.0000000000001	688.0	788.0010000000001	424.999
ENSG00000117118|SDHB	1680.0	3447.0000000000005	3003.0	3619.0	1166.0	1163.0	1966.9999999999998	1682.0	1948.0	1206.0	1117.0	1485.0	1833.0	1575.0	2186.0	2127.0	3917.9990000000003	2909.0
ENSG00000117115|PADI2	47.0	57.00000000000001	52.0	56.0	39.0	41.0	59.0	57.0	37.0	19.0	16.0	32.0	30.0	40.0	42.0	44.0	71.0	39.0
ENSG00000142623|PADI1	7.0	9.0	5.0	15.0	14.0	9.0	13.0	8.0	11.0	5.0	11.0	12.0	4.0	8.0	11.0	13.0	11.0	7.0
ENSG00000142619|PADI3	2.0	6.0	8.0	4.0	0.0	5.0	2.0	4.0	10.0	3.0	1.0	6.0	4.0	2.0	3.0	1.0	2.0	4.0
ENSG00000159339|PADI4	1.0	2.014	0.0	2.0	0.0	3.0	2.0	1.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	3.0
ENSG00000276747|PADI6	0.0	5.0	0.0	0.0	3.0	2.0	0.0	2.0	1.0	3.0	3.0	0.0	1.0	0.0	2.0	0.0	3.0	1.0
ENSG00000179051|RCC2	5577.0	10117.000000000002	9041.999999999998	10820.999999999998	5861.0	6236.0	8913.0	8772.0	8097.0	6267.000000000002	5897.0	6163.0	7741.0	8741.0	8817.999999999998	10930.000000000002	12646.0	8922.0
ENSG00000074964|ARHGEF10L	71.0	118.0	109.00000000000001	156.001	109.0	137.001	165.0	149.00099999999998	137.0	83.0	103.0	88.0	107.0	101.0	112.0	178.00000000000003	214.0	160.00000000000003
ENSG00000117148|ACTL8	33.0	80.0	65.0	87.0	37.0	18.0	45.0	39.0	31.0	14.0	31.0	18.0	21.0	37.0	30.0	40.0	53.0	30.0
ENSG00000117154|IGSF21	9.0	14.0	19.0	23.0	8.0	8.0	12.0	11.0	8.0	8.0	13.0	12.0	20.0	27.0	15.0	27.0	32.0	11.0
ENSG00000179023|KLHDC7A	6.0	14.0	4.0	24.0	16.0	5.0	11.0	9.0	7.0	3.0	8.0	8.0	4.0	4.0	4.0	8.0	10.0	3.0
ENSG00000009709|PAX7	2.0	13.0	10.0	9.0	14.0	10.0	9.0	6.0	11.0	6.0	7.0	10.000000000000002	1.0	1.0	5.0	0.0	9.0	5.0
ENSG00000179002|TAS1R2	1.0	3.0	5.0	7.0	0.0	0.0	0.0	2.0	1.0	2.0	2.0	3.0	4.0	1.0	1.0	1.0	5.0	2.0
ENSG00000159423|ALDH4A1	174.999	405.0	373.0	373.00000000000006	290.999	301.99899999999997	320.001	371.999	286.99999999999994	169.00000000000003	241.99999999999994	221.999	289.0	335.0	350.001	438.0	470.9989999999999	293.00100000000003
ENSG00000169991|IFFO2	319.0	605.0	492.0	708.0010000000001	433.0	463.00000000000006	614.0	673.0	624.0	414.00000000000006	410.0000000000001	372.0000000000001	459.0	518.0	580.0	901.0	1012.0	757.9999999999999
ENSG00000127481|UBR4	6848.0	11451.001	9826.000000000002	12436.999999999998	5247.001	5629.999000000002	11067.999	9768.999	9455.905	6388.999999999999	5379.001	5821.000000000001	7414.000999999999	9020.999999999998	9342.001	12062.0	14581.0	10005.001999999999
ENSG00000127463|EMC1	1239.0	2241.9990000000003	1965.999	2498.0	1214.001	1276.001	2198.0	2135.9999999999995	1856.0020000000002	1329.0020000000002	1103.0010000000004	1236.9990000000003	1725.0	2175.9980000000005	2111.999	2430.0	2928.0009999999997	1973.9999999999998
ENSG00000053372|MRTO4	1830.0	3581.0	3181.0	4078.0	1774.0	1881.0	2451.0	2695.0	2562.0	1582.0	1592.0	1638.0	1867.0	1974.0	2390.0	2880.0	4676.0	3360.0
ENSG00000211454|AKR7L	12.0	11.308	12.0	18.384	4.9879999999999995	10.999999999999998	6.0	5.0	11.0	7.209	9.000000000000002	7.0	13.0	7.0	9.16	13.0	25.423	11.0
ENSG00000162482|AKR7A3	13.0	19.692	11.0	25.616	20.011	9.0	24.0	22.0	20.0	24.791	12.0	6.0	14.0	10.0	28.841	31.0	27.578000000000007	23.0
ENSG00000053371|AKR7A2	492.999	882.0000000000002	788.9989999999999	863.0	510.99999999999994	492.00100000000003	761.9999999999999	643.001	672.0	588.0010000000001	520.001	558.0	986.0	947.9999999999998	1050.0	1213.0	1370.9999999999998	1021.999
ENSG00000040487|PQLC2	96.96	221.0	193.0	208.0	144.0	149.001	197.99900000000002	165.0	177.65200000000002	105.00100000000002	113.047	112.00000000000001	138.001	191.00099999999998	195.001	234.00100000000003	319.0	221.0
ENSG00000077549|CAPZB	1309.0	2096.0000000000005	1860.0	2183.0009999999997	1300.0010000000002	1291.9990000000003	1645.0	1941.0000000000002	1608.9989999999998	1407.0	1307.0010000000002	1307.0	1662.001	1661.0	1979.9990000000003	2154.999	2435.0009999999993	1820.0
ENSG00000173436|MICOS10	1295.1779999999999	1920.1220000000003	1614.378	2358.943	972.902	909.571	906.3050000000001	1274.2060000000001	963.7850000000001	1117.279	1064.419	1213.655	1320.5030000000002	1147.1050000000002	1590.7730000000001	1696.5279999999998	2088.0960000000005	2007.501
ENSG00000158747|NBL1	115.86200000000001	213.806	212.036	222.45	239.33800000000005	283.141	150.86200000000002	177.88799999999998	155.7	175.21099999999998	248.65599999999995	128.246	120.215	147.382	136.377	199.48	224.57500000000002	135.39000000000001
ENSG00000270136|MICOS10-NBL1	101.959	185.07100000000003	136.59500000000003	210.607	115.50200000000001	143.288	135.835	120.906	92.517	96.50999999999999	106.924	81.101	140.28300000000002	173.514	143.84900000000002	130.992	219.919	130.10199999999998
ENSG00000158748|HTR6	12.0	29.0	14.0	35.0	25.0	24.0	25.0	11.0	25.0	28.0	18.0	31.0	34.0	29.0	12.0	20.0	39.0	25.0
ENSG00000162542|TMCO4	99.00000000000003	153.0	128.0	198.0	79.0	80.00000000000001	120.0	118.0	120.0	79.0	74.00000000000001	99.0	90.0	93.0	126.0	140.0	200.0	146.0
ENSG00000178828|RNF186	0.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSG00000169914|OTUD3	822.0060000000002	1535.431	1317.0	1934.0	947.999	860.0	1007.29	1186.0	1067.999	902.379	885.0	833.3739999999998	1111.0	1157.0	1276.722	1469.993	2162.197	1529.221
ENSG00000188784|PLA2G2E	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000188257|PLA2G2A	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000127472|PLA2G5	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
ENSG00000117215|PLA2G2D	2.0	5.0	1.0	3.0	6.0	2.0	2.0	0.0	0.0	3.0	5.0	3.0	3.0	1.0	3.0	0.0	2.0	1.0
ENSG00000158786|PLA2G2F	4.0	10.0	4.0	14.0	11.0	9.0	6.0	3.0	3.0	4.0	14.0	11.0	6.0	3.0	8.0	2.0	6.0	8.0
ENSG00000187980|PLA2G2C	4.0	3.0	5.0	12.0	1.0	2.0	0.0	4.0	2.0	2.0	6.0	3.0	5.0	0.0	0.0	0.0	2.0	1.0
ENSG00000162543|UBXN10	1.0	1.0	3.0	5.0	3.0	3.0	2.0	0.0	2.0	4.0	3.0	4.0	0.0	0.0	1.0	0.0	4.0	4.0
ENSG00000158816|VWA5B1	4.0	10.001000000000001	8.0	13.001999999999999	7.0	4.0	6.0	10.0	3.0	10.000000000000002	15.190000000000001	7.0	5.0	2.0	8.0	0.0	8.0	5.0
ENSG00000162545|CAMK2N1	63.0	151.0	106.0	140.0	76.0	100.0	131.0	160.0	132.0	113.0	115.0	123.0	91.0	107.0	141.0	149.0	167.0	138.0
